reason,bot_version,ai_threshold,decision,features_ema9,edge_trigger_reason,exchange,features_delta,data_symbol,ts,effective_threshold,early_fail_enabled,features_price,skip_stage,edge_threshold,trade_id,ai_error,fee_profile,research_model,ai_decision_text,research_lane,ai_win_prob,experiment_tag,analyzer_sync_id,controls_edge,ai_source,ai_error_detail,edge_score,final_direction,invert_signal
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:01:14.142768+00:00,3.0,True,,AI,3.0,scan-1c4d56f63593,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:01:14.254696+00:00,3.0,True,,AI,3.0,scan-1c4d56f63593,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_171s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:01:14.352139+00:00,3.0,True,,PRE_PIPELINE,3.0,9ff3dac8-2952-438d-bd25-af7beb63c5c4,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:04:22.262909+00:00,3.0,True,,AI,3.0,scan-d0d371ccb3fe,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:04:22.359362+00:00,3.0,True,,AI,3.0,scan-d0d371ccb3fe,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_174s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:04:22.419311+00:00,3.0,True,,PRE_PIPELINE,3.0,85a5fdbe-9c6b-4485-b64f-36b08dbb8682,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:07:53.799177+00:00,3.0,True,,AI,3.0,scan-3feceea58ba8,False,BITFINEX_ZERO,Unknown,REJECT,,0,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,0.9,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:07:53.879104+00:00,3.0,True,,AI,3.0,scan-3feceea58ba8,False,BITFINEX_ZERO,Unknown,REJECT,,0,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,0.9,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:11:03.216402+00:00,3.0,True,,AI,3.0,scan-8fe7d5cfa741,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.1,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:11:03.273970+00:00,3.0,True,,AI,3.0,scan-8fe7d5cfa741,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.1,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:14:05.062956+00:00,3.0,True,,AI,3.0,scan-b3c419bde77f,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:14:05.168198+00:00,3.0,True,,AI,3.0,scan-b3c419bde77f,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:17:33.906556+00:00,3.0,True,,AI,3.0,scan-8266ee8fc2f8,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:17:34.386873+00:00,3.0,True,,AI,3.0,scan-8266ee8fc2f8,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_164s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:17:36.533094+00:00,3.0,True,,PRE_PIPELINE,3.0,a04e0502-1b20-4ad4-b9c1-04f231d761ec,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:20:49.007963+00:00,3.0,True,,AI,3.0,scan-cd82a416d0c5,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.2,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:20:51.974597+00:00,3.0,True,,AI,3.0,scan-cd82a416d0c5,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.2,,False
AI_COOLDOWN_157s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:20:55.668112+00:00,3.0,True,,PRE_PIPELINE,3.0,172b655b-4f06-4298-9d7e-b3ac0e5df81e,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,0.9,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:24:24.701306+00:00,3.0,True,,AI,3.0,scan-509d59bc5a6e,False,BITFINEX_ZERO,Unknown,REJECT,,30,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.1,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:24:27.689038+00:00,3.0,True,,AI,3.0,scan-509d59bc5a6e,False,BITFINEX_ZERO,Unknown,REJECT,,30,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.1,,False
AI_COOLDOWN_151s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:24:33.826352+00:00,3.0,True,,PRE_PIPELINE,3.0,09b708ac-8a0f-4df3-bd23-0eb533b1feaa,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.2,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:27:35.993583+00:00,3.0,True,,AI,3.0,scan-58080347f5d8,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,0.8,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:27:37.978950+00:00,3.0,True,,AI,3.0,scan-58080347f5d8,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,0.8,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:30:47.265058+00:00,3.0,True,,AI,3.0,scan-d437c2634816,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:30:47.956873+00:00,3.0,True,,AI,3.0,scan-d437c2634816,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_166s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:30:49.551488+00:00,3.0,True,,PRE_PIPELINE,3.0,41d73682-4fbe-4eb4-bece-d498579d7aa1,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:34:33.098340+00:00,3.0,True,,AI,3.0,scan-61b61bc92a6c,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.3,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:34:38.458022+00:00,3.0,True,,AI,3.0,scan-61b61bc92a6c,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.3,,False
AI_COOLDOWN_139s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:34:56.456736+00:00,3.0,True,,PRE_PIPELINE,3.0,5ddbc38c-b2f2-4362-8610-854c9eb823c6,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.3,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:38:03.005327+00:00,3.0,True,,AI,3.0,scan-61f1580b019d,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:38:04.055531+00:00,3.0,True,,AI,3.0,scan-61f1580b019d,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_160s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:38:06.787922+00:00,3.0,True,,PRE_PIPELINE,3.0,b24b0d8e-e2ff-42a8-8abe-190178286123,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:41:32.144391+00:00,3.0,True,,AI,3.0,scan-b64851e299e3,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:41:34.348121+00:00,3.0,True,,AI,3.0,scan-b64851e299e3,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_140s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:41:44.411899+00:00,3.0,True,,PRE_PIPELINE,3.0,b4130d51-c335-4e15-a7ed-92f9a72e2ac8,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:44:42.676443+00:00,3.0,True,,AI,3.0,scan-b0a222e6c488,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:44:44.719263+00:00,3.0,True,,AI,3.0,scan-b0a222e6c488,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_143s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:44:56.988331+00:00,3.0,True,,PRE_PIPELINE,3.0,608e86af-5cb6-4387-bfee-84eb7dec7e0f,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:47:53.362756+00:00,3.0,True,,AI,3.0,scan-a2df53098680,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:47:56.346316+00:00,3.0,True,,AI,3.0,scan-a2df53098680,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_150s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:48:07.291656+00:00,3.0,True,,PRE_PIPELINE,3.0,f0914289-1e25-4f3a-9f71-7c5c9d7eed46,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:51:02.084663+00:00,3.0,True,,AI,3.0,scan-09369c970356,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:51:02.386247+00:00,3.0,True,,AI,3.0,scan-09369c970356,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_156s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:51:07.544858+00:00,3.0,True,,PRE_PIPELINE,3.0,93a051aa-b070-4365-ade2-68811d508a2d,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:54:37.676420+00:00,3.0,True,,AI,3.0,scan-c047b8fdad0b,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.1,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:54:38.779409+00:00,3.0,True,,AI,3.0,scan-c047b8fdad0b,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.1,,False
AI_COOLDOWN_162s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:54:40.728836+00:00,3.0,True,,PRE_PIPELINE,3.0,f3e8b08d-9c19-42f1-bffa-1a5769d0e463,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.1,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:58:16.888601+00:00,3.0,True,,AI,3.0,scan-4147276c5143,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.0,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:58:18.850291+00:00,3.0,True,,AI,3.0,scan-4147276c5143,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.0,,False
AI_COOLDOWN_123s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-26T23:59:00.413141+00:00,3.0,True,,PRE_PIPELINE,3.0,f53839d9-5632-4f0d-adad-026bc80c8b7e,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.1,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:02:10.325853+00:00,3.0,True,,AI,3.0,scan-3f533a619cab,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:02:13.034042+00:00,3.0,True,,AI,3.0,scan-3f533a619cab,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.6,,False
AI_COOLDOWN_151s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:02:14.701994+00:00,3.0,True,,PRE_PIPELINE,3.0,5d3c5c00-c400-4ac3-8fb1-e3dbf993291e,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:06:29.853524+00:00,3.0,True,,AI,3.0,scan-70e73b0c5aeb,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:06:34.512177+00:00,3.0,True,,AI,3.0,scan-70e73b0c5aeb,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_75s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:06:54.528929+00:00,3.0,True,,PRE_PIPELINE,3.0,3f9fee12-8bb2-4d9e-8892-edf743cb8972,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:08:39.389707+00:00,3.0,True,,AI,3.0,scan-15e7e67765a0,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:08:39.515649+00:00,3.0,True,,AI,3.0,scan-15e7e67765a0,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:12:58.526909+00:00,3.0,True,,AI,3.0,scan-8c375851101e,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.6,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:12:58.690547+00:00,3.0,True,,AI,3.0,scan-8c375851101e,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.6,,False
AI_COOLDOWN_172s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:12:58.976086+00:00,3.0,True,,PRE_PIPELINE,3.0,27638ec7-81ac-4e6e-a92d-7c9864fb60c1,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.6,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:16:15.076423+00:00,3.0,True,,AI,3.0,scan-1bcf8395a5a3,False,BITFINEX_ZERO,Unknown,REJECT,,30,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:16:15.423866+00:00,3.0,True,,AI,3.0,scan-1bcf8395a5a3,False,BITFINEX_ZERO,Unknown,REJECT,,30,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_COOLDOWN_169s,v11.1-virtual-chase-known-combos-v1,44.0,NO_SIGNAL,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:16:17.142166+00:00,3.0,True,,PRE_PIPELINE,3.0,fc469b7a-e139-4ba7-a59d-ff71df5f53ac,False,BITFINEX_ZERO,Unknown,,,,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:19:28.824246+00:00,3.0,True,,AI,3.0,scan-ae25e251d767,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:19:28.903027+00:00,3.0,True,,AI,3.0,scan-ae25e251d767,False,BITFINEX_ZERO,Unknown,REJECT,,35,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:22:37.032577+00:00,3.0,True,,AI,3.0,scan-d2489520b932,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:22:37.102502+00:00,3.0,True,,AI,3.0,scan-d2489520b932,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,FRESH,,1.5,,False
AI_REJECT,v11.1-virtual-chase-known-combos-v1,44.0,BLOCKED,,PERIODIC_RESEARCH_AI,bitfinex,,tBTCF0:USTF0,2026-06-27T00:25:56.923952+00:00,3.0,True,,AI,3.0,scan-bc5698b25ae8,False,BITFINEX_ZERO,Unknown,REJECT,,40,INV_False_EF_True,v11.1-virtual-chase-known-combos-v1,,SPAWN,,1.5,,False
