pipeline_outcome,orderflow_pts,edge_trigger,reason,bot_version,mtf_1h,edge_trigger_reason,mtf_15m,exchange,outcome,price,momentum_pts,structure_bias,x_shadow,regime,ai_gate_called,data_symbol,ts,effective_threshold,stage,adx,x_effective_threshold,edge_threshold,trade_id,mtf_4h,fee_profile,x_detail,x_edge_threshold_max,analyzer_sync_id,x_lane,x_latency_ms,edge_score,x_win_prob
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,v10.6-melbourne-unified-2026-06-24,RANGING,PERIODIC_RESEARCH_AI,BULLISH,bitfinex,WOULD_BLOCK,62713.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:50:47.634005+00:00,3.0,POST_AI,21.27,,3.0,c604c-78584b78c808,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.0,
AI_EVALUATED,,False,AI_COOLDOWN_139s,v10.6-melbourne-unified-2026-06-24,RANGING,AI_COOLDOWN_139s,BULLISH,bitfinex,WAIT,62691.0,0.24,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:51:18.371339+00:00,3.0,EDGE,21.27,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,1.2,
AI_EVALUATED,,False,AI_COOLDOWN_108s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_108s,RANGING,bitfinex,WAIT,62665.0,0.7,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:51:49.401615+00:00,3.0,EDGE,20.39,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.9,
AI_EVALUATED,,False,AI_COOLDOWN_78s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_78s,RANGING,bitfinex,WAIT,62681.0,0.64,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:52:19.852532+00:00,3.0,EDGE,20.39,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.8,
AI_EVALUATED,,False,AI_COOLDOWN_48s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_48s,RANGING,bitfinex,WAIT,62687.0,0.4,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:52:50.076876+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.5,
AI_EVALUATED,,False,AI_COOLDOWN_17s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_17s,RANGING,bitfinex,WAIT,62687.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:53:20.655030+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,1.6,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,TRIGGER,62755.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:53:56.653214+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.2,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,API_OK,62738.0,0.0,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T12:54:06.729491+00:00,3.0,AI,20.32,,3.0,scan-f8674207536b,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,8975,2.2,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,APPROVE,62738.0,0.0,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T12:54:06.767201+00:00,3.0,AI,20.32,,3.0,scan-f8674207536b,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,8975,2.2,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,WOULD_BLOCK,62738.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:54:07.014472+00:00,3.0,POST_AI,20.32,,3.0,cont-96f4384e2696,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.2,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_0.92,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,WOULD_BLOCK,62738.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:54:07.105470+00:00,3.0,POST_AI,20.32,,3.0,cont-96f4384e2696,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.2,
AI_EVALUATED,,True,WOULD_BLOCK_WEAK_SETUP_LOW_EDGE_2.2_LT_3.0,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,WOULD_BLOCK,62738.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:54:07.239533+00:00,3.0,POST_AI,20.32,,3.0,cont-96f4384e2696,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.2,
AI_EVALUATED,,True,AI_COOLDOWN_169s,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,NO_SIGNAL,62731.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:54:08.091716+00:00,3.0,PIPELINE,20.32,,3.0,5a7488bd-5887-43e4-835e-9ce193be9ab8,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.2,
AI_EVALUATED,,False,AI_COOLDOWN_139s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_139s,RANGING,bitfinex,WAIT,62706.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:54:38.308151+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,False,AI_COOLDOWN_138s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_138s,RANGING,bitfinex,WAIT,62706.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:54:39.314175+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,False,AI_COOLDOWN_107s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_107s,RANGING,bitfinex,WAIT,62708.0,0.08,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:55:09.954817+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.2,
AI_EVALUATED,,False,AI_COOLDOWN_76s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_76s,RANGING,bitfinex,WAIT,62696.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:55:40.524259+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.2,
AI_EVALUATED,,False,AI_COOLDOWN_46s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_46s,RANGING,bitfinex,WAIT,62686.0,0.73,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:56:11.022582+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.9,
AI_EVALUATED,,False,AI_COOLDOWN_16s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_16s,RANGING,bitfinex,WAIT,62658.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:56:41.155447+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,False,AI_COOLDOWN_15s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_15s,RANGING,bitfinex,WAIT,62658.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:56:42.448917+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,TRIGGER,62661.0,0.16,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:57:12.756946+00:00,3.0,EDGE,20.32,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.3,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,API_OK,62661.0,0.16,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T12:57:19.517776+00:00,3.0,AI,20.32,,3.0,scan-fc04853f9408,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,6685,2.3,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,APPROVE,62661.0,0.16,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T12:57:19.556558+00:00,3.0,AI,20.32,,3.0,scan-fc04853f9408,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,6685,2.3,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,WOULD_BLOCK,62661.0,0.16,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:57:19.822169+00:00,3.0,POST_AI,20.32,,3.0,cont-ec268a57f238,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.3,
AI_EVALUATED,,False,AI_COOLDOWN_142s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_142s,RANGING,bitfinex,WAIT,62671.0,0.57,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:57:49.866780+00:00,3.0,EDGE,20.29,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.7,
AI_EVALUATED,,False,AI_COOLDOWN_112s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_112s,RANGING,bitfinex,WAIT,62624.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:58:19.933699+00:00,3.0,EDGE,20.29,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,False,AI_COOLDOWN_111s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_111s,RANGING,bitfinex,WAIT,62629.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:58:21.070164+00:00,3.0,EDGE,20.29,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,False,AI_COOLDOWN_81s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_81s,RANGING,bitfinex,WAIT,62634.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:58:51.438836+00:00,3.0,EDGE,20.12,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,1.6,
AI_EVALUATED,,False,AI_COOLDOWN_50s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_50s,RANGING,bitfinex,WAIT,62656.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:59:21.981916+00:00,3.0,EDGE,20.12,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.2,
AI_EVALUATED,,False,AI_COOLDOWN_20s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_20s,RANGING,bitfinex,WAIT,62656.0,0.45,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T12:59:52.128812+00:00,3.0,EDGE,20.12,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,TRIGGER,62638.0,0.73,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:00:22.325858+00:00,3.0,EDGE,20.12,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.9,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,API_OK,62634.0,0.73,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T13:00:27.994439+00:00,3.0,AI,20.12,,3.0,scan-bec50a4e878c,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,5586,2.9,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,APPROVE,62634.0,0.73,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T13:00:28.036330+00:00,3.0,AI,20.12,,3.0,scan-bec50a4e878c,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,5586,2.9,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,WOULD_BLOCK,62634.0,0.73,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:00:28.579305+00:00,3.0,POST_AI,20.12,,3.0,cont-3bf0b3d7fd86,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.9,
AI_EVALUATED,,True,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_0.86,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,RANGING,bitfinex,WOULD_BLOCK,62634.0,0.73,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:00:28.775407+00:00,3.0,POST_AI,20.12,,3.0,cont-3bf0b3d7fd86,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.9,
AI_EVALUATED,,False,AI_COOLDOWN_141s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_141s,RANGING,bitfinex,WAIT,62600.0,0.19,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:01:00.832398+00:00,3.0,EDGE,19.61,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.3,
AI_EVALUATED,,False,AI_COOLDOWN_110s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_110s,RANGING,bitfinex,WAIT,62545.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:01:31.462190+00:00,3.0,EDGE,19.61,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,False,AI_COOLDOWN_80s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_80s,BEARISH,bitfinex,WAIT,62510.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:02:01.533992+00:00,3.0,EDGE,19.02,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.2,
AI_EVALUATED,,False,AI_COOLDOWN_49s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_49s,BEARISH,bitfinex,WAIT,62559.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:02:32.595543+00:00,3.0,EDGE,19.02,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,False,AI_COOLDOWN_19s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_19s,BEARISH,bitfinex,WAIT,62550.0,0.03,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:03:02.770449+00:00,3.0,EDGE,18.9,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.2,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,62511.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:03:33.262178+00:00,3.0,EDGE,18.9,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,62496.0,0.0,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T13:03:41.465718+00:00,3.0,AI,18.9,,3.0,scan-83fe26e47478,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,8128,2.6,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,62496.0,0.0,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T13:03:41.524500+00:00,3.0,AI,18.9,,3.0,scan-83fe26e47478,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,8128,2.6,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,62496.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:03:41.808536+00:00,3.0,POST_AI,18.9,,3.0,cont-4cf6e1bf06fa,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,True,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,62496.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:03:41.920713+00:00,3.0,POST_AI,18.9,,3.0,cont-4cf6e1bf06fa,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,False,AI_COOLDOWN_124s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_124s,BEARISH,bitfinex,WAIT,62415.0,0.9,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:04:29.148267+00:00,3.0,EDGE,18.75,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.1,
AI_EVALUATED,,False,AI_COOLDOWN_123s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_123s,BEARISH,bitfinex,WAIT,62415.0,0.9,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:04:29.906441+00:00,3.0,EDGE,18.75,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.1,
AI_EVALUATED,,False,AI_COOLDOWN_93s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_93s,BEARISH,bitfinex,WAIT,62428.0,0.7,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:04:59.917558+00:00,3.0,EDGE,18.97,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.9,
AI_EVALUATED,,False,AI_COOLDOWN_63s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_63s,BEARISH,bitfinex,WAIT,62432.0,0.58,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:05:30.073248+00:00,3.0,EDGE,18.97,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.8,
AI_EVALUATED,,False,AI_COOLDOWN_32s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_32s,BEARISH,bitfinex,WAIT,62445.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:06:00.613060+00:00,3.0,EDGE,18.97,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.2,
AI_EVALUATED,,False,AI_COOLDOWN_1s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_1s,BEARISH,bitfinex,WAIT,62387.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:06:31.660985+00:00,3.0,EDGE,18.97,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,True,PERIODIC_RESEARCH_AI,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,TRIGGER,62352.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:06:36.212542+00:00,3.0,EDGE,18.97,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,True,DEEPSEEK_RESPONSE,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,API_OK,62277.0,0.0,BEARISH_STRUCTURE,,BEAR,False,tBTCF0:USTF0,2026-06-24T13:06:42.766644+00:00,3.0,AI,18.97,,3.0,scan-42da7a18a769,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,6508,2.6,
AI_EVALUATED,,True,AI_SCAN_MODEL,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,APPROVE,62277.0,0.0,BEARISH_STRUCTURE,False,BEAR,True,tBTCF0:USTF0,2026-06-24T13:06:42.792878+00:00,3.0,AI,18.97,,3.0,scan-42da7a18a769,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,AI_SCAN,6508,2.6,62
AI_EVALUATED,,True,WOULD_BLOCK_PROFIT_GATE_EDGE_LT_3.0,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,62254.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:06:42.958817+00:00,3.0,POST_AI,18.97,,3.0,cont-55173121bc11,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,True,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,62254.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:06:43.012775+00:00,3.0,POST_AI,18.97,,3.0,cont-55173121bc11,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,True,WOULD_BLOCK_WEAK_SETUP_LOW_EDGE_2.6_LT_3.0,v10.6-melbourne-unified-2026-06-24,BEARISH,PERIODIC_RESEARCH_AI,BEARISH,bitfinex,WOULD_BLOCK,62254.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:06:43.070271+00:00,3.0,POST_AI,18.97,,3.0,cont-55173121bc11,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,2.6,
AI_EVALUATED,,False,AI_COOLDOWN_143s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_143s,BEARISH,bitfinex,WAIT,62297.0,0.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:07:13.224196+00:00,3.0,EDGE,19.83,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,3.3,
AI_EVALUATED,,False,AI_COOLDOWN_112s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_112s,BEARISH,bitfinex,WAIT,62364.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:07:43.766533+00:00,3.0,EDGE,19.83,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.2,
AI_EVALUATED,,False,AI_COOLDOWN_111s,v10.6-melbourne-unified-2026-06-24,BEARISH,AI_COOLDOWN_111s,BEARISH,bitfinex,WAIT,62364.0,1.0,BEARISH_STRUCTURE,,BEAR,True,tBTCF0:USTF0,2026-06-24T13:07:44.581433+00:00,3.0,EDGE,19.83,3.0,3.0,,BEARISH,BITFINEX_ZERO,,,v10.6-melbourne-unified-2026-06-24,,,4.2,
