ts,bull_score,bear_score,velocity,delta,volume_ratio,weaken_signals,trend_state,base_state,structure_score,mtf_agreement
2026-06-23T14:12:46.826190+00:00,3,11,-6.391103583811335e-05,2.944031760000019,0.15051026743416868,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:13:16.982646+00:00,3,11,-0.00012774655084312725,3.1679078100000204,0.14272049002680637,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:13:47.807300+00:00,3,11,0.00025552574421873004,3.1677478100000203,0.022890162243180964,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:14:18.308225+00:00,3,11,-4.151076974460527e-05,3.1663124210000198,1.4489667953899786e-06,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:14:48.741080+00:00,3,11,-4.151076974460527e-05,3.1663124210000198,1.4489667953899786e-06,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:15:19.420286+00:00,4,10,0.0,3.517996650000022,0.016220560696121582,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:15:50.217107+00:00,4,10,0.00015931177314003505,3.6368040300000284,0.011150299458017394,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:16:21.266478+00:00,4,10,3.1886229931604036e-05,2.928168830000032,0.011770813551437052,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:16:51.362904+00:00,4,10,-9.557640537139399e-05,2.918517210000037,0.0027353446048678466,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:17:21.978296+00:00,4,8,-4.77661369932809e-05,2.8922352200000487,0.06142885356252029,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:17:52.264829+00:00,4,8,-3.184865519053458e-05,2.8969753800000526,0.0400800398395596,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:18:22.843572+00:00,4,8,-0.0003023311321505291,2.7802817000000637,9.400029694065722,1,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:18:53.666018+00:00,4,8,0.0001590887396990041,2.9794017000000665,0.01914536617044431,3,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:19:23.759044+00:00,4,8,-3.0251202737734724e-05,2.8817454440000683,0.004966923517871265,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:19:54.502141+00:00,4,8,0.00012258022344615503,2.88198656000007,0.32719971295423583,3,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:20:24.662045+00:00,4,8,-0.00022261444767765427,2.872419940000069,2.191189963899206,1,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:20:55.178944+00:00,4,8,-6.367703010331598e-05,2.8675706900000706,0.06341178494229176,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:21:25.388749+00:00,4,8,-3.183443754650637e-05,2.867664078000071,0.016347424622638093,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:21:56.536427+00:00,4,8,0.00014347431012769212,2.866550510000074,0.3466145134675423,3,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:22:27.159496+00:00,4,8,-0.0003190199706501627,2.8681068100000773,0.4050944680299446,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:22:58.123524+00:00,3,9,-0.00010526703941120868,2.8620308950000775,0.5101372258758416,1,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:23:28.636923+00:00,3,9,-4.7826017962296634e-05,2.8602069780000776,0.4849819283608945,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:23:58.975796+00:00,4,8,5.7496489951096295e-05,2.9296134760000774,0.10684497230877461,3,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:24:29.386571+00:00,3,9,-7.930127503739643e-06,3.0708424360000786,0.020874284790947214,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:25:00.916490+00:00,3,9,-1.9153673120666022e-05,3.1107745570000795,2.816848249512313,1,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:25:31.818628+00:00,3,9,-0.0002876272351033061,2.787758600000079,0.01221657974035706,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:26:02.290324+00:00,3,9,-1.5987721429941805e-05,2.7879185900000794,7.631508753554223e-07,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:26:32.754390+00:00,3,9,0.00027190428969002913,2.9335986600000803,0.003690433679057054,3,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:27:03.338854+00:00,3,9,0.00019184345574011606,3.1337986600000782,0.014187340684144498,3,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:27:33.990010+00:00,3,11,0.00033566165305372184,3.1347986600000786,0.07085547513789786,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:28:04.325508+00:00,3,11,0.0,2.933944360000079,0.05739097439463799,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:28:34.632780+00:00,3,11,-7.670934109484435e-05,3.084625704000079,0.05739097439463799,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:29:05.397441+00:00,3,11,0.0002397889856925905,2.93694436000008,0.0622430040824066,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:29:35.909860+00:00,3,11,0.0,3.10966436000008,4.480660410345135,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:30:06.116411+00:00,3,11,-4.47163164479678e-05,3.1039698400000804,0.030315078596855352,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:30:36.768781+00:00,3,11,0.001278057352823708,3.0827747000000816,0.012275250561537929,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:31:06.831876+00:00,3,11,-1.596194671902185e-05,3.0715667300000833,0.034013872265300726,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:31:37.392935+00:00,3,11,9.587421303250136e-05,3.059679710000082,0.014144212764805203,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:32:07.932670+00:00,3,11,1.598925522049183e-05,3.099493440000079,17.181049928723542,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:32:38.964148+00:00,3,11,0.0,2.966349760000079,4.836488906290456,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:33:09.936758+00:00,3,11,0.0003357636224098235,3.0194097200000813,0.17769126029800816,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:33:40.861177+00:00,3,11,8.317195461731295e-05,3.0001378670000802,0.08505902939205352,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:34:11.762177+00:00,3,11,8.317195461731295e-05,3.0001378670000802,0.08505902939205352,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:34:42.669414+00:00,3,11,0.0001598970709038173,3.0054959940000807,0.177362670301419,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:35:13.374830+00:00,3,11,0.0,2.929571030000081,0.04702069776993735,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:35:43.823129+00:00,3,11,0.0002715654952076677,2.932571030000082,0.13470375545987995,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:36:14.412070+00:00,4,10,3.1893348642140685e-05,2.9435710300000855,0.13456857959311627,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:36:45.167199+00:00,4,10,0.0,2.9153310300000896,0.36960378474275574,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:37:16.164136+00:00,4,10,0.0001274920715867982,2.909747130000084,0.11146605782283511,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:37:46.509749+00:00,4,8,-7.009502510064731e-05,2.9128274350000867,0.7615847218145628,1,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:38:17.726569+00:00,4,8,4.30446971178471e-05,2.9143267150000853,3.3550668362637244,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:38:47.934930+00:00,4,8,-8.286898951668991e-05,2.9176808500000826,2.879970324785774,1,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:39:18.386240+00:00,4,8,-8.453408648362316e-05,2.8964643290000804,0.1628330238523702,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:39:49.402206+00:00,3,9,-1.4368197231308077e-05,2.6710877850000787,0.09425360111434902,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:40:19.576137+00:00,3,9,-2.075516731640971e-05,2.6981239850000787,0.045189451976030234,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:40:50.146388+00:00,3,9,-3.3548340551530726e-05,2.727944752000076,0.004896278775070729,2,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:41:20.837718+00:00,3,9,0.000383601054902901,2.7197351400000764,0.03319245111548384,3,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:41:51.682283+00:00,3,9,1.5984910244728975e-05,2.6426116900000753,0.048329399390828864,3,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:42:22.687653+00:00,3,9,-6.391205700955485e-05,2.6385782400000757,0.6034392209999669,1,BEAR,BEAR,-4.0,MIXED
2026-06-23T14:42:53.492706+00:00,3,11,-6.387939570091667e-05,2.737033550000077,0.0417224204725029,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:43:23.687555+00:00,3,11,6.386001883870555e-05,2.6077645700000724,1.1931563196031292,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:43:53.910466+00:00,3,11,-3.1939697850458335e-05,2.6067571900000734,0.06066333081922274,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:44:24.436626+00:00,3,11,-1.5966534144433266e-05,2.763417440000075,0.06058619919590008,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:44:54.746342+00:00,3,11,0.0,2.663614100000072,0.08222382669198167,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:45:25.567480+00:00,3,11,0.0,2.582514440000068,1.2585086015625702,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:45:56.749052+00:00,3,11,-0.0003994439739882084,2.5819931200000683,0.14938806019514206,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:46:27.552519+00:00,3,11,6.39089935931234e-05,2.6090113200000724,2.6811437561931735,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:46:58.602266+00:00,3,11,-1.598848828843233e-05,2.6008237400000676,0.13352770694578017,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:47:29.069231+00:00,3,11,0.0,2.489614920000067,2.5778987436947705,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:48:00.315768+00:00,3,11,-0.0001279754287176862,2.297895480000067,1.6467624032950925,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:48:30.614519+00:00,3,11,0.00020781047684511724,2.355493450000063,0.032080151577493145,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:49:01.946744+00:00,3,11,0.0001277791975466394,2.2771139700000607,1.3857681967485167,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:49:34.013901+00:00,3,11,0.00014373552663099896,1.9181445000000608,0.005142329154283457,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:50:04.108374+00:00,3,11,0.00022375655287047692,1.821145560000061,0.007871227233522906,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:50:35.182944+00:00,3,11,-7.509278561804626e-05,1.8211625540000607,0.04436610612635234,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:51:05.877405+00:00,3,11,0.00011178715725259107,1.8211184400000588,0.014964934404452958,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:51:36.926277+00:00,3,11,0.00014381821377778487,1.818611660000057,0.009100027035031773,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:52:07.490939+00:00,3,11,0.0,1.7347203400000595,7.938121643236267e-07,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:52:37.818165+00:00,3,11,-0.0002076511460745947,1.4631525900000586,0.02136296176742833,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:53:08.140035+00:00,3,11,4.794400140635737e-05,1.422414360000058,1.6804931727244357,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:53:38.592438+00:00,3,11,-7.828872365087075e-05,1.4150524190000582,1.3145293291539637,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:54:08.940762+00:00,3,11,-0.00028771458712956746,1.3206112900000573,0.015483970044568068,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:54:39.809111+00:00,3,11,-9.591031379619496e-05,1.3322931430000569,0.05271649888445585,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:55:09.843957+00:00,3,11,0.00020784037858924347,1.325103850000052,0.1161171263436965,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:55:40.809817+00:00,3,11,-4.635291802006847e-05,1.3144326490000526,0.12064972385811852,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:56:11.014335+00:00,3,11,6.55663802487115e-05,1.4689865340000499,0.08923621846104253,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:56:41.438675+00:00,3,11,0.000207980033916744,1.315479840000048,9.550890901225115,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:57:12.451222+00:00,3,11,0.000319959045242209,1.0485490700000488,0.5377827618551666,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:57:42.863380+00:00,3,11,0.00014382970562853582,0.9204098000000425,0.06000231296916033,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:58:13.563575+00:00,3,11,4.794093676590441e-05,0.917931110000044,0.0617580389204102,3,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:58:44.423890+00:00,3,11,0.00014386879166200425,0.8169948900000445,3.3977849380920273,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:59:14.586418+00:00,3,11,2.2994283225299908e-09,0.8993800790000458,3.3977849380920273,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T14:59:45.041867+00:00,3,11,1.6005633983162074e-05,-20.38185034999995,0.009088741459121058,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:00:15.388893+00:00,3,11,-1.6009990233905956e-05,-20.275648809999964,0.005104850984703295,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:00:46.124796+00:00,3,11,0.0,-20.451715039999964,9.685361702333658,0,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:01:17.054071+00:00,3,11,0.00012797133442108967,-21.65043138,0.006858632279687955,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:01:47.683643+00:00,3,11,-0.00020801996991711205,-21.740073859999995,0.0008610789622496784,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:02:18.524927+00:00,3,11,0.0,-21.361273559999997,0.10486907905296204,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:02:49.489563+00:00,3,11,0.00024009603841536616,-20.886980689999994,0.002741609113961479,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:03:20.440292+00:00,3,11,-7.998336346040024e-05,-21.263962520000007,2.403615411128188,0,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:03:50.440490+00:00,3,11,-0.00019199692804915122,-21.250338490000008,0.012682286104776121,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:04:20.650794+00:00,3,11,0.00012793654347443667,-21.247381130000008,0.027013108559346025,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:04:51.481507+00:00,3,11,8.320059474069364e-05,-21.26993868100001,0.027013108559346025,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:05:21.974430+00:00,3,11,6.400540133961506e-05,-21.219643671000007,2.6345390183474727e-07,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:05:52.753344+00:00,3,11,-0.0003198106720821274,-21.16268475000001,0.3548570467801875,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:06:22.870404+00:00,3,11,-4.3206247888907886e-05,-21.18546033100001,6.306621716935128e-07,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:06:53.542412+00:00,3,11,0.00028836911246395386,-25.55338043000001,0.45324090899378766,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:07:24.626041+00:00,3,11,3.208648156696278e-06,-26.128640939000014,0.017819052341741373,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:07:55.275802+00:00,3,11,9.610738403644633e-06,-25.44245586800001,0.017618409445020706,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:08:25.775838+00:00,3,11,-7.210496264341919e-05,-24.612369996000005,0.005324562899552215,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:08:56.490680+00:00,3,11,0.00022444170126809562,-24.570416659999992,0.1604645395231281,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:09:26.598615+00:00,3,11,7.052415492306327e-05,-24.570514330999995,0.040008161344849066,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:09:57.240398+00:00,3,11,-6.41097559021044e-05,-24.610572260000005,0.040640758123756324,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:10:28.132523+00:00,3,11,-0.00016032578198900166,-24.52262034,0.038078301446995255,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:10:58.522266+00:00,3,11,0.00020839344682761052,-24.283991579999995,0.04913539202240134,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:11:28.904682+00:00,3,11,-0.00014424232710954403,-24.286356619999996,0.07742641439461359,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:11:59.513517+00:00,3,11,0.0,-23.928810469999995,0.04825605977883477,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:12:30.325143+00:00,3,11,-0.0001603412060865522,-23.953077959999995,0.5776799259377858,0,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:13:00.967875+00:00,3,11,3.204665993686808e-05,-22.94107795999998,0.025181576542156765,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:13:32.095966+00:00,3,11,-3.2055905499190586e-05,-22.95607795999998,0.3504515533219398,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:14:02.649185+00:00,3,11,9.617079933962717e-05,-22.980231539999984,0.30093020121933045,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:14:33.735620+00:00,3,11,-4.969127926456584e-05,-23.00354703499999,0.36328934399332913,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:15:04.041356+00:00,3,11,0.0001442238353925292,-23.044264969999986,0.02918829585062864,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:15:34.720875+00:00,3,11,-1.6032835246585005e-05,-22.91586870999999,0.036303292370997435,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:16:04.954087+00:00,3,11,-6.412208845642103e-05,-22.92734595999999,0.4276988066168513,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:16:35.661591+00:00,3,11,0.00035266017985669174,-23.960771849999947,0.0296409024820118,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:17:06.167967+00:00,3,11,0.00011223524507367442,-23.96943764999994,0.005903890497007099,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:17:36.999068+00:00,3,11,6.575656061197396e-05,-24.558636324999913,0.008008619035978902,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:18:07.234180+00:00,3,11,-1.6043123917089137e-05,-24.44879969999991,0.007889711327509897,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:18:37.305926+00:00,3,11,-4.3319910047279366e-05,-24.421586917999907,0.007890817633193067,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:19:08.164360+00:00,3,11,3.2102728731942213e-05,-24.45077041999991,0.005264346453341853,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:19:38.530752+00:00,3,11,-4.972670257616584e-05,-24.459542189999908,0.021221866297445473,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:20:09.044438+00:00,3,11,-5.935672288945573e-05,-24.459703003999905,2.0516773159907653,0,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:20:39.423270+00:00,3,11,1.603849238171612e-05,-24.200324109999904,1.7584072475419528,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:21:10.424741+00:00,3,11,4.173766376442431e-05,-24.01253036199989,0.07325294008732865,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:21:40.838315+00:00,3,11,-3.1938208329795817e-06,-23.986193833999888,7.386971323880737e-07,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:22:11.351551+00:00,3,11,0.0003852884044243952,-24.379130539999885,0.011025860809145638,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:22:42.779430+00:00,3,11,8.023750300890636e-05,-24.378810539999883,0.013432457481696636,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:23:13.797143+00:00,3,11,0.0,-24.38226029999987,0.09776146386608228,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:23:44.308657+00:00,3,11,0.0,-24.121980299999866,5.843147904167108,0,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:24:14.459673+00:00,3,11,-0.00017648568861506868,-23.837489529999864,4.531243677228128,0,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:24:45.642180+00:00,3,11,-0.0002408013870159892,-23.947925529999864,0.6575060111312948,0,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:25:16.244270+00:00,3,11,-0.00014453419839727635,-23.86296268999987,0.007440652741777018,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:25:46.903397+00:00,3,11,0.0001606864525251876,-24.613229009999866,0.004466824157191847,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:26:17.891346+00:00,3,11,2.4089574549236173e-05,-24.648444174999856,0.035545957830977123,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:26:47.965524+00:00,3,11,7.707183352009593e-05,-24.656306579999857,0.011874469308820275,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:27:18.927137+00:00,3,11,7.707183352009593e-05,-24.656306579999857,0.011874469308820275,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:27:49.117440+00:00,3,11,0.0,-24.69765043999984,0.05363464907315732,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:28:19.770836+00:00,3,11,0.0,-24.702835659999828,0.007572609674048741,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:28:49.814718+00:00,3,11,-1.6032591437890594e-05,-24.701842560999832,0.008558997889206265,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:29:20.866270+00:00,3,11,0.0002247154941333205,-24.701721739999826,0.07503694031053017,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:29:51.192645+00:00,3,11,6.438957975441457e-06,-24.701858214999834,0.07503694031053017,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:30:21.590815+00:00,3,11,0.0007543172626308018,-24.72474173999983,0.10409760007771508,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:30:52.570383+00:00,3,11,0.00017623968597292318,-24.71854173999982,0.07328576354421677,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:31:23.107790+00:00,3,11,8.653060969554766e-05,-24.695400539999827,4.99709146479128,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:31:54.082425+00:00,3,11,8.653060969554766e-05,-24.695400539999827,4.99709146479128,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:32:25.341334+00:00,3,11,-0.00014414991591254906,-24.647814429999826,0.09368327838124439,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:32:56.814285+00:00,3,11,-6.245612748563415e-05,-24.645324339999824,0.13774339322902981,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:33:27.074543+00:00,3,11,7.852227880815701e-05,-24.646599900999824,0.286650190395923,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:33:57.473832+00:00,3,11,7.852227880815701e-05,-24.646599900999824,0.286650190395923,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:34:27.633995+00:00,3,11,5.2805812081227994e-05,-24.362694390999813,0.0001005504190880528,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:35:00.095476+00:00,3,11,-3.6790712136553494e-05,-24.31597063999981,0.10679536790043084,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:35:30.330445+00:00,3,11,-6.360591723590962e-06,-24.316428369999812,0.10679536790043084,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:36:01.274213+00:00,3,11,0.0,-24.317955239999808,0.12650852561195464,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:36:32.232819+00:00,3,11,0.00011209146663677561,-24.336215409999795,0.0227881998390264,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:37:02.271128+00:00,3,11,-1.6002554493179834e-06,-24.3341791479998,0.010407979692755203,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:37:32.815596+00:00,3,11,-4.644056111438972e-05,-24.425358262999783,0.08715242789817824,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:38:03.225231+00:00,3,11,-4.644056111438972e-05,-24.425358262999783,0.08715242789817824,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:38:34.038570+00:00,3,11,-0.00017621427656029732,-24.52295460999978,0.029264787836777304,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:39:04.745208+00:00,3,11,0.0001443348568679336,-24.528966949999766,0.026314061126161824,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:39:34.959748+00:00,3,11,-1.6026154684445014e-05,-24.701720899999735,0.12305007771473758,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:40:07.287856+00:00,3,11,9.621243706103075e-05,-24.675123119999732,2.915514115344968,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:40:37.461371+00:00,3,11,-4.811779235568672e-05,-24.67772089999972,0.010091359511869532,1,BEAR,BEAR,-4.0,BEAR_ALIGNED
2026-06-23T15:41:07.746510+00:00,3,11,0.0002887206467342487,-24.675720899999718,0.19834529249662933,2,BEAR,BEAR,-4.0,BEAR_ALIGNED
